source	attribute_name	cluster_id	predicate_name	top1	top2	top3
www.nexus-t.co.uk	product width	7	monitor_width	('565.4mm', 6)	('514.1mm', 5)	('569.4mm', 4)
www.planet-computer.it	larghezza	7	monitor_width	('565 mm', 9)	('555 mm', 6)	('639 mm', 6)
www.makingbuyingeasy.co.uk	width with stand	7	monitor_width	('56.5 cm', 9)	('50.7 cm', 6)	('63.9 cm', 6)
www.hardware-planet.it	larghezza con supporto	7	monitor_width	('56,9 cm', 6)	('50,6 cm', 4)	('643 mm', 4)
www.nexus-t.co.uk	product length	7	monitor_width	('200mm', 8)	('201mm', 6)	('210mm', 4)
www.mrhightech.com	width with stand	7	monitor_width	('507 mm', 6)	('646 mm', 3)	('512.84 mm', 3)
www.nexus-t.co.uk	product length without stand	7	monitor_width	('63mm', 5)	('62mm', 4)	('60.5mm', 4)
www.itenergy.co.uk	width with stand	7	monitor_width	('544 mm', 14)	('565 mm', 7)	('579 mm', 6)
www.mrhightech.com	width	7	monitor_witdth	('507 mm', 6)	('642 mm', 4)	('569.4 mm', 4)
www.cleverboxes.com	wall mount	40	mount_type	('Yes , VESA Compliant - 100mm x 100mm', 167)	('Yes , Supported - 100mm x 100mm', 51)	('Yes , VESA 100 x 100mm', 37)
www.nexus-t.co.uk	wall mount	40	mount_type	('VESA 100mm x 100mm', 100)	('VESA 75mm x 75mm', 12)	('VESA', 5)
www.jrlinton.co.uk	mount type	40	mount_type	('Wall Mountable', 343)	('Desk Mountable', 20)	('Arm-mountable. Wall Mountable', 10)
www.softwarecity.ca	mount type	40	mount_type	('Wall Mountable', 141)	('Wall Mountable, Arm-mountable', 12)	('Arm-mountable', 11)
www.imldirect.it	mount type	40	mount_type	('Wall Mountable', 243)	('Arm-mountable. Wall Mountable', 7)	('Wall Mountable. Desk Mountable', 7)
www.kingsfieldcomputers.co.uk	mount type	40	mount_type	('Wall Mountable', 181)	('Desk Mountable', 12)	('Wall Mountable. Arm-mountable', 9)
www.officedepot.com	mount type	40	mount_type	('Wall Mountable', 80)	('Desk Mountable', 5)	('Wall Mountable; Arm-mountable', 4)
www.itenergy.co.uk	mount type	40	mount_type	('Wall Mountable', 98)	('Desk Mountable. Wall Mountable', 5)	('Desk Mountable', 5)
www.pc-canada.com	mount type	40	mount_type	('Wall Mountable', 40)	('Arm-mountable, Wall Mountable', 3)	('Desk Mountable', 3)
www.pcconnection.com	product type	70	mount_type	('Display privacy filter', 52)	('Wall mount', 45)	('Projection screen', 26)
www.ohc24.ch	colour support	42	number_of_colors	('16.7 million colours', 555)	('1.07 billion colours', 45)	('16.2 million colours', 43)
www.best-deal-items.com	colour support	42	number_of_colors	('16.7 million colours', 2)	('16.2 million colors', 1)	
www.odsi.co.uk	colour depth	42	number_of_colors	('16.7 million colours', 4)	('Up to 1.06 billion colours', 3)	('Approximately 1.06 billion colours', 1)
www.ebay.com	colour support	42	number_of_colors	('16.7 million colours', 2)	('16.7M', 1)	('10 bit, 1.07 billion', 1)
www.vology.com	color temperature	42	number_of_colors	('6500K', 103)	('9300K, 6500K', 28)	('9300K, 5000K, 6500K', 20)
www.ebay.com	display  color support	42	number_of_colors	('16.7 Million Colors', 3)	('TBD', 1)	
www.cleverboxes.com	colour support	42	number_of_colors	('16.7 Million Colours', 7)	('1.06 Billion Colors', 1)	
www.shopmania.com	color depth	42	number_of_colors	('16.7', 76)		
www.itenergy.co.uk	colour support	42	number_of_colors	('16.7 Million Colours', 228)	('16.77 Million Colors', 20)	('1.07 Billion Colors', 16)
www.pc-canada.com	color supported	42	number_of_colors	('16.7 Million Colors', 72)	('1.07 Billion Colors', 8)	('16.7 Million Colors (24-bit)', 1)
www.odsi.co.uk	colour support	42	number_of_colors	('16.7 million colours', 36)	('16.7 million colours. 16.7 million colours', 32)	('1.07 billion colours. 1.07 billion colours', 14)
www.best-deal-items.com	color support	42	number_of_colors	('16.7 million colors', 2)	('Up to 16.2 million colors', 2)	('24-bit (16.7M Colors)', 1)
ca.pcpartpicker.com	display colors	42	number_of_colors	('16700000', 431)	('1070000000', 40)	('16770000', 6)
www.officedepot.com	color supported	42	number_of_colors	('16.7 Million Colors', 120)	('1.07 Billion Colors', 4)	('16.7 Million Colors (24-bit)', 3)
www.imldirect.it	colour support	42	number_of_colors	('16.7 Million Colours', 501)	('16.77 Million Colors', 34)	('1.07 Billion Colors', 27)
www.mrhightech.com	display number of colours	42	number_of_colors	('16.77 M', 146)	('1070 M', 4)	('16.2 M', 2)
www.kingsfieldcomputers.co.uk	colour support	42	number_of_colors	('16.7 Million Colours', 394)	('1.07 Billion Colors', 24)	('16.77 Million Colors', 24)
www.hardware-planet.it	colori del display	42	number_of_colors	('16.77 M', 144)	('16,77M', 118)	('1073.7 M', 3)
www.makingbuyingeasy.co.uk	display number of colours	42	number_of_colors	('16.77M', 395)	('16.77M. 16.77M', 13)	('1070M', 10)
www.makingbuyingeasy.co.uk	number of colours	42	number_of_colors	('16.7M', 61)	('16.2M', 18)	('16.77M', 4)
www.best-deal-items.com	color supported	42	number_of_colors	('16.7 Million Colors', 12)	('16.7 Million Colors. 16.7 Million Colors. 16.7 Million Colors', 2)	('16.2 Million Colors', 2)
www.ebay.com	maximum colors	42	number_of_colors	('16.7 Million', 13)		
www.softwarecity.ca	color supported	42	number_of_colors	('16.7 Million Colors', 220)	('1.07 Billion Colors', 29)	('16.7 Million Colors (24-bit)', 8)
www.ebay.com	color depth ja	42	number_of_colors	('16.7 million colors', 5)		
www.vology.com	color support	42	number_of_colors	('16.7 million colors. 16.7 million colors', 320)	('1.07 billion colors. 1.07 billion colors', 19)	('16 million colors. 16 million colors', 18)
www.ebay.com	color depth	42	number_of_colors	('16.7M', 1)	('1.07 billion colors', 1)	('16.7 million colors', 1)
www.planet-computer.it	colori del display	42	number_of_colors	('16.77 M', 102)	('16,77M', 56)	('1070M', 3)
www.mediashopuk.com	display number of colours	42	number_of_colors	('16.77 M', 146)	('1070 M', 4)	('16.2 M', 2)
www.pcconnection.com	color support	42	number_of_colors	('16.7 million colors', 56)	('1.07 billion colors', 9)	('16.2 million colors', 8)
www.nexus-t.co.uk	colours	42	number_of_colors	('16.7 Million', 123)	('1073.7M (10bit)', 4)	('1.07 billion', 4)
www.xpcpro.com	display number of colours	42	number_of_colors	('16.77 M', 232)	('1070 M', 3)	('16.7 M', 2)
www.jrlinton.co.uk	colour support	42	number_of_colors	('16.7 Million Colours', 719)	('16.77 Million Colors', 51)	('1.07 Billion Colors', 49)
www.hardware-planet.it	profondità imballo	7	packaging_depth	('130 mm', 8)	('18,7 cm', 4)	('292 mm', 3)
www.mrhightech.com	packaging depth	83	packaging_depth	('130 mm', 3)	('228 mm', 3)	('148 mm', 2)
www.xpcpro.com	packaging depth	83	packaging_depth	('186 mm', 6)	('187 mm', 5)	('132 mm', 3)
www.planet-computer.it	dimensioni imballo lxpxa	83	packaging_depth	('599 x 478 x 99 mm', 2)	('632 x 286 x 457 mm', 2)	('450 x 446 x 160 mm', 1)
www.makingbuyingeasy.co.uk	package dimensions wxdxh	83	packaging_depth	('540 x 315 x 510 mm. 540 x 315 x 510 mm', 4)	('475 x 350 x 225 mm. 475 x 350 x 225 mm', 4)	('200 x 620 x 430 mm. 200 x 620 x 430 mm', 4)
www.planet-computer.it	profondità imballo	83	packaging_depth	('186 mm', 6)	('139 mm', 4)	('131 mm', 3)
www.makingbuyingeasy.co.uk	packaging depth	83	packaging_depth	('23.1 cm', 9)	('11.4 cm. 11.4 cm', 9)	('13 cm. 13 cm', 7)
www.mediashopuk.com	packaging depth	83	packaging_depth	('130 mm', 3)	('228 mm', 3)	('148 mm', 2)
www.hardware-planet.it	larghezza imballo	7	packaging_dimension	('638 mm', 4)	('62,5 cm', 4)	('681 mm', 3)
www.hardware-planet.it	profondità imballo	7	packaging_dimension	('130 mm', 8)	('18,7 cm', 4)	('292 mm', 3)
www.hardware-planet.it	altezza imballo	7	packaging_dimension	('443 mm', 4)	('439 mm', 3)	('45,2 cm', 3)
www.xpcpro.com	packaging width	83	packaging_dimension	('633 mm', 5)	('628 mm', 4)	('565 mm', 4)
www.mrhightech.com	packaging depth	83	packaging_dimension	('130 mm', 3)	('228 mm', 3)	('148 mm', 2)
www.nexus-t.co.uk	package width	83	packaging_dimension	('47cm', 11)	('42cm', 9)	('43cm', 7)
www.nexus-t.co.uk	package height	83	packaging_dimension	('13cm', 22)	('12cm', 12)	('18cm', 7)
www.mediashopuk.com	packaging width	83	packaging_dimension	('565 mm', 4)	('486 mm', 3)	('576 mm', 2)
www.nexus-t.co.uk	package length	83	packaging_dimension	('65cm', 9)	('68cm', 7)	('61cm', 6)
www.xpcpro.com	packaging depth	83	packaging_dimension	('186 mm', 6)	('187 mm', 5)	('132 mm', 3)
www.planet-computer.it	dimensioni imballo lxpxa	83	packaging_dimension	('599 x 478 x 99 mm', 2)	('632 x 286 x 457 mm', 2)	('450 x 446 x 160 mm', 1)
www.makingbuyingeasy.co.uk	package dimensions wxdxh	83	packaging_dimension	('540 x 315 x 510 mm. 540 x 315 x 510 mm', 4)	('475 x 350 x 225 mm. 475 x 350 x 225 mm', 4)	('200 x 620 x 430 mm. 200 x 620 x 430 mm', 4)
www.planet-computer.it	profondità imballo	83	packaging_dimension	('186 mm', 6)	('139 mm', 4)	('131 mm', 3)
www.makingbuyingeasy.co.uk	packaging depth	83	packaging_dimension	('23.1 cm', 9)	('11.4 cm. 11.4 cm', 9)	('13 cm. 13 cm', 7)
www.makingbuyingeasy.co.uk	packaging width	83	packaging_dimension	('48.7 cm', 9)	('56.5 cm. 56.5 cm', 8)	('64.1 cm. 64.1 cm', 6)
www.mrhightech.com	packaging height	83	packaging_dimension	('497 mm', 3)	('445 mm', 2)	('468 mm', 2)
www.makingbuyingeasy.co.uk	packaging height	83	packaging_dimension	('48.5 cm', 9)	('44.3 cm. 44.3 cm', 5)	('45.2 cm. 45.2 cm', 5)
www.mrhightech.com	packaging width	83	packaging_dimension	('565 mm', 4)	('486 mm', 3)	('576 mm', 2)
www.planet-computer.it	altezza imballo	83	packaging_dimension	('457 mm', 4)	('446 mm', 4)	('234 mm', 3)
www.mediashopuk.com	packaging depth	83	packaging_dimension	('130 mm', 3)	('228 mm', 3)	('148 mm', 2)
www.xpcpro.com	packaging height	83	packaging_dimension	('188 mm', 4)	('132 mm', 4)	('361 mm', 3)
www.mediashopuk.com	packaging height	83	packaging_dimension	('497 mm', 3)	('468 mm', 2)	('460 mm', 2)
www.planet-computer.it	larghezza imballo	83	packaging_dimension	('565 mm', 7)	('750 mm', 5)	('605 mm', 5)
www.hardware-planet.it	altezza imballo	7	packaging_height	('443 mm', 4)	('439 mm', 3)	('45,2 cm', 3)
www.nexus-t.co.uk	package height	83	packaging_height	('13cm', 22)	('12cm', 12)	('18cm', 7)
www.planet-computer.it	dimensioni imballo lxpxa	83	packaging_height	('599 x 478 x 99 mm', 2)	('632 x 286 x 457 mm', 2)	('450 x 446 x 160 mm', 1)
www.makingbuyingeasy.co.uk	package dimensions wxdxh	83	packaging_height	('540 x 315 x 510 mm. 540 x 315 x 510 mm', 4)	('475 x 350 x 225 mm. 475 x 350 x 225 mm', 4)	('200 x 620 x 430 mm. 200 x 620 x 430 mm', 4)
www.mrhightech.com	packaging height	83	packaging_height	('497 mm', 3)	('445 mm', 2)	('468 mm', 2)
www.makingbuyingeasy.co.uk	packaging height	83	packaging_height	('48.5 cm', 9)	('44.3 cm. 44.3 cm', 5)	('45.2 cm. 45.2 cm', 5)
www.planet-computer.it	altezza imballo	83	packaging_height	('457 mm', 4)	('446 mm', 4)	('234 mm', 3)
www.xpcpro.com	packaging height	83	packaging_height	('188 mm', 4)	('132 mm', 4)	('361 mm', 3)
www.mediashopuk.com	packaging height	83	packaging_height	('497 mm', 3)	('468 mm', 2)	('460 mm', 2)
www.xpcpro.com	package weight	83	packaging_weight	('6400 g', 4)	('7220 g', 4)	('5700 g', 3)
www.hardware-planet.it	peso incluso imballo	83	packaging_weight	('6.4 kg', 5)	('5,4 kg', 4)	('8 kg', 4)
www.planet-computer.it	peso incluso imballo	83	packaging_weight	('7.05 kg', 4)	('9.8 kg', 3)	('3.87 kg', 3)
www.mediashopuk.com	package weight	83	packaging_weight	('7 kg', 4)	('5.6 kg. 5.6 kg', 3)	('7.6 kg', 3)
www.mrhightech.com	package weight	83	packaging_weight	('7 kg', 4)	('5.6 kg. 5.6 kg', 3)	('7.6 kg', 3)
www.hardware-planet.it	larghezza imballo	7	packaging_width	('638 mm', 4)	('62,5 cm', 4)	('681 mm', 3)
www.xpcpro.com	packaging width	83	packaging_width	('633 mm', 5)	('628 mm', 4)	('565 mm', 4)
www.nexus-t.co.uk	package width	83	packaging_width	('47cm', 11)	('42cm', 9)	('43cm', 7)
www.mediashopuk.com	packaging width	83	packaging_width	('565 mm', 4)	('486 mm', 3)	('576 mm', 2)
www.nexus-t.co.uk	package length	83	packaging_width	('65cm', 9)	('68cm', 7)	('61cm', 6)
www.planet-computer.it	dimensioni imballo lxpxa	83	packaging_width	('599 x 478 x 99 mm', 2)	('632 x 286 x 457 mm', 2)	('450 x 446 x 160 mm', 1)
www.makingbuyingeasy.co.uk	package dimensions wxdxh	83	packaging_width	('540 x 315 x 510 mm. 540 x 315 x 510 mm', 4)	('475 x 350 x 225 mm. 475 x 350 x 225 mm', 4)	('200 x 620 x 430 mm. 200 x 620 x 430 mm', 4)
www.makingbuyingeasy.co.uk	packaging width	83	packaging_width	('48.7 cm', 9)	('56.5 cm. 56.5 cm', 8)	('64.1 cm. 64.1 cm', 6)
www.mrhightech.com	packaging width	83	packaging_width	('565 mm', 4)	('486 mm', 3)	('576 mm', 2)
www.planet-computer.it	larghezza imballo	83	packaging_width	('565 mm', 7)	('750 mm', 5)	('605 mm', 5)
www.mrhightech.com	pixel pitch	30	pixel_pitch	('0.248 x 0.248 mm', 23)	('0.311 x 0.311 mm', 13)	('0.282 x 0.282 mm', 12)
www.nexus-t.co.uk	pixel pitch	30	pixel_pitch	('0.276mm', 26)	('0.248mm', 20)	('0.311mm', 18)
www.shopmania.com	dot pitch	30	pixel_pitch	('0 mm', 86)	('0.265', 3)	('0.272', 1)
www.makingbuyingeasy.co.uk	pixel pitch	30	pixel_pitch	('0.248 x 0.248 mm', 51)	('0.311 x 0.311 mm', 36)	('0.276 x 0.276 mm', 27)
www.vology.com	pixel pitch	30	pixel_pitch	('0.248 mm. 0.248 mm', 46)	('0.265 mm. 0.265 mm', 46)	('0.27 mm. 0.27 mm', 44)
www.planet-computer.it	dot pitch	30	pixel_pitch	('0.248 x 0.248 mm', 20)	('0.276 x 0.276 mm', 10)	('0.311 x 0.311 mm', 9)
www.cleverboxes.com	pixel pitch	30	pixel_pitch	('0.248 x 0.248mm', 26)	('0.248mm', 20)	('0.27 x 0.27mm', 15)
www.ohc24.ch	pixel pitch	30	pixel_pitch	('0.27 mm', 54)	('0.248 mm', 48)	('0.311 mm', 44)
www.odsi.co.uk	pixel pitch	30	pixel_pitch	('0.27 mm. 0.27 mm', 10)	('0.265 mm. 0.265 mm', 9)	('0.282 mm. 0.282 mm', 5)
www.pcconnection.com	dot pitch	30	pixel_pitch	('0.248 mm', 18)	('0.27 mm', 12)	('0.297 mm', 11)
www.mediashopuk.com	pixel pitch	30	pixel_pitch	('0.248 x 0.248 mm', 23)	('0.311 x 0.311 mm', 13)	('0.282 x 0.282 mm', 12)
www.xpcpro.com	pixel pitch	30	pixel_pitch	('0.248 x 0.248 mm', 25)	('0.282 x 0.282 mm', 21)	('0.311 x 0.311 mm', 19)
www.hardware-planet.it	dot pitch	30	pixel_pitch	('0.248 x 0.248 mm', 24)	('0.311 x 0.311 mm', 13)	('0,248 x 0,248 mm', 11)
www.kingsfieldcomputers.co.uk	operating power consumption	31	power_consumption	('24 W', 25)	('30 W', 22)	('22 W', 21)
www.ohc24.ch	energy class	31	power_consumption_class	('Class B', 10)	('Class A', 5)	('Class D', 1)
www.hardware-planet.it	consumi modalità spento	31	power_consumption	('0,5W', 41)	('0.5 W', 33)	('0,3W', 23)
www.cleverboxes.com	power consumption	31	power_consumption	('24W (Max) / 0.1W (Standby)', 7)	('0.3W (Standby) / 0W (Saving)', 6)	('28W (Max) / 0.5W (Standby)', 4)
www.kingsfieldcomputers.co.uk	standby power consumption	31	power_consumption	('500 mW', 155)	('300 mW', 60)	('1 W', 45)
www.odsi.co.uk	power consumption stand by	31	power_consumption	('0.5 Watt', 38)	('0.4 Watt', 7)	('450 mW', 5)
www.planet-computer.it	consumi	31	power_consumption	('26 W', 5)	('25 W', 4)	('17 W', 4)
www.itenergy.co.uk	standby power consumption	31	power_consumption	('500 mW', 110)	('300 mW', 41)	('450 mW', 29)
www.mrhightech.com	power consumption max	31	power_consumption	('25 W', 2)	('22 W', 2)	('17 W', 1)
www.planet-computer.it	consumi modalità standby	31	power_consumption	('0.5 W', 45)	('0,5W', 21)	('0.1 W', 18)
www.officedepot.com	operating power consumption	31	power_consumption	('25 W', 15)	('30 W', 12)	('35 W', 9)
www.mrhightech.com	power consumption standby	31	power_consumption	('0.5 W', 59)	('0.3 W', 22)	('1 W', 18)
www.kingsfieldcomputers.co.uk	energy efficiency class	31	power_consumption_class	('A', 25)	('B', 7)	('C', 3)
www.mrhightech.com	energy efficiency class	31	power_consumption_class	('Unspecified', 110)	('B', 2)	('C', 1)
www.officedepot.com	standby power consumption	31	power_consumption	('500 mW', 65)	('450 mW', 17)	('1 W', 9)
www.odsi.co.uk	power consumption operational	31	power_consumption	('25 Watt', 10)	('22 Watt', 6)	('26 Watt', 6)
www.kingsfieldcomputers.co.uk	offmode power consumption	31	power_consumption	('500 mW', 65)	('300 mW', 34)	('350 mW', 32)
www.hardware-planet.it	consumi modalità risparmio energetico	31	power_consumption	('0.5 W', 20)	('1 W', 8)	('0,5W', 7)
www.imldirect.it	energy efficiency class	31	power_consumption_class	('A', 28)	('B', 11)	('C', 5)
www.odsi.co.uk	power consumption stand by  sleep	31	power_consumption	('0.5 Watt', 19)	('1 Watt', 9)	('0.34 Watt', 4)
www.planet-computer.it	consumi modalità risparmio energetico	31	power_consumption	('12 W', 4)	('0,5W', 3)	('12.6 W', 3)
www.pc-canada.com	offmode power consumption	31	power_consumption	('500 mW', 24)	('300 mW', 6)	('450 mW', 3)
www.planet-computer.it	consumi modalità spento	31	power_consumption	('0.5 W', 19)	('0.3 W', 15)	('0,5W', 13)
www.ebay.com	offmode power consumption	31	power_consumption	('500 mW', 26)	('350 mW', 22)	('300 mW', 7)
www.nexus-t.co.uk	normal power consumption	31	power_consumption	('35W', 10)	('23W', 8)	('30W', 7)
www.pc-canada.com	standby power consumption	31	power_consumption	('500 mW', 44)	('300 mW', 8)	('1 W', 6)
www.imldirect.it	operating power consumption	31	power_consumption	('22 W', 45)	('30 W', 35)	('26 W', 30)
www.nexus-t.co.uk	standby power consumption	31	power_consumption	('0.5W', 79)	('0.3W', 27)	('1W', 12)
www.pc-canada.com	operating power consumption	31	power_consumption	('25 W', 10)	('40 W', 5)	('22 W', 5)
www.makingbuyingeasy.co.uk	power consumption typical	31	power_consumption	('22W', 27)	('20W', 26)	('30W', 20)
www.odsi.co.uk	energy class	31	power_consumption_class	('Class A. Class A', 2)	('Class B', 1)	
www.ebay.com	standby power consumption	31	power_consumption	('500 mW', 69)	('450 mW', 34)	('2 W', 12)
www.mediashopuk.com	power consumption typical	31	power_consumption	('20 W', 10)	('35 W', 8)	('26 W', 7)
www.jrlinton.co.uk	offmode power consumption	31	power_consumption	('500 mW', 130)	('300 mW', 59)	('350 mW', 53)
www.vology.com	power consumption operational	31	power_consumption	('35 Watt', 35)	('30 Watt', 35)	('20 Watt', 29)
www.planet-computer.it	classe efficienza energetica	31	power_consumption_class	('Non specificato', 114)	('A', 1)	('B', 1)
www.best-deal-items.com	power consumption stand by  sleep	31	power_consumption	('1 Watt', 1)	('4 Watt', 1)	('2 Watt', 1)
www.hardware-planet.it	consumi modalità standby	31	power_consumption	('0.5 W', 58)	('0,5W', 54)	('0,3W', 28)
www.hardware-planet.it	classe efficienza energetica	31	power_consumption_class	('Non specificato', 204)	('A', 5)	('A+', 1)
www.mediashopuk.com	power consumption off	31	power_consumption	('0.5 W', 25)	('0.3 W', 15)	('1 W', 8)
www.xpcpro.com	power consumption off	31	power_consumption	('0.3 W', 40)	('0.5 W', 36)	('0.1 W', 8)
www.imldirect.it	standby power consumption	31	power_consumption	('500 mW', 222)	('300 mW', 87)	('450 mW', 60)
www.itenergy.co.uk	operating power consumption	31	power_consumption	('24 W', 18)	('30 W', 18)	('22 W', 17)
www.makingbuyingeasy.co.uk	power consumption max	31	power_consumption	('30W', 6)	('36W', 6)	('22W', 6)
www.jrlinton.co.uk	standby power consumption	31	power_consumption	('500 mW', 301)	('300 mW', 111)	('1 W', 75)
www.xpcpro.com	power consumption typical	31	power_consumption	('22 W', 24)	('21 W', 23)	('24 W', 16)
www.makingbuyingeasy.co.uk	power consumption standby	31	power_consumption	('0.5W', 187)	('0.3W', 52)	('1W', 23)
www.itenergy.co.uk	energy efficiency class	31	power_consumption_class	('A', 10)	('B', 3)	('C', 3)
www.xpcpro.com	power consumption powersave	31	power_consumption	('0.3 W', 4)	('12 W', 4)	('9 W', 4)
www.imldirect.it	offmode power consumption	31	power_consumption	('500 mW', 93)	('300 mW', 45)	('350 mW', 45)
www.xpcpro.com	energy efficiency class	31	power_consumption_class	('Unspecified', 207)	('-', 7)	('A', 6)
www.xpcpro.com	power consumption standby	31	power_consumption	('0.5 W', 88)	('0.3 W', 37)	('0.1 W', 18)
www.makingbuyingeasy.co.uk	energy efficiency class	31	power_consumption_class	('Unspecified', 322)	('B', 4)	('A', 2)
www.xpcpro.com	power consumption max	31	power_consumption	('25 W', 5)	('29 W', 4)	('26 W', 3)
www.makingbuyingeasy.co.uk	power consumption powersave	31	power_consumption	('0.5W', 32)	('0.3W', 17)	('1W', 11)
www.mediashopuk.com	power consumption powersave	31	power_consumption	('0.3 W', 8)	('0.5 W', 7)	('1 W', 7)
www.mediashopuk.com	energy efficiency class	31	power_consumption_class	('Unspecified', 110)	('B', 2)	('C', 1)
www.itenergy.co.uk	offmode power consumption	31	power_consumption	('500 mW', 38)	('350 mW', 23)	('300 mW', 22)
www.jrlinton.co.uk	operating power consumption	31	power_consumption	('22 W', 53)	('30 W', 47)	('26 W', 39)
www.softwarecity.ca	operating power consumption	31	power_consumption	('25 W', 23)	('30 W', 18)	('36 W', 13)
www.hardware-planet.it	consumi	31	power_consumption	('24W', 12)	('25W', 10)	('22 W', 10)
www.shopmania.com	power consumption stand by	31	power_consumption	('0.5 W (less than 78%)', 39)	('1 W', 16)	('0.3 W (less than 90%)', 5)
www.jrlinton.co.uk	energy efficiency class	31	power_consumption_class	('A', 30)	('B', 15)	('C', 4)
www.vology.com	power consumption stand by	31	power_consumption	('0.5 Watt', 65)	('0.3 Watt', 16)	('450 mW', 11)
www.shopmania.com	power consumption operational	31	power_consumption	('45 W', 8)	('27 W (less than 75%)', 8)	('30 W (less than 67%)', 7)
www.mediashopuk.com	power consumption max	31	power_consumption	('22 W', 2)	('25 W', 2)	('18 W', 1)
www.softwarecity.ca	offmode power consumption	31	power_consumption	('500 mW', 44)	('350 mW', 21)	('300 mW', 17)
www.mrhightech.com	power consumption typical	31	power_consumption	('20 W', 10)	('35 W', 8)	('22 W', 7)
www.mrhightech.com	power consumption off	31	power_consumption	('0.5 W', 25)	('0.3 W', 15)	('1 W', 8)
www.softwarecity.ca	standby power consumption	31	power_consumption	('500 mW', 106)	('300 mW', 26)	('450 mW', 24)
www.mrhightech.com	power consumption powersave	31	power_consumption	('0.3 W', 8)	('1 W', 7)	('0.5 W', 7)
www.mediashopuk.com	power consumption standby	31	power_consumption	('0.5 W', 59)	('0.3 W', 22)	('1 W', 18)
www.vology.com	power consumption sleep	31	power_consumption	('0.5 Watt', 27)	('350 mW', 8)	('0.3 Watt', 3)
www.officedepot.com	offmode power consumption	31	power_consumption	('500 mW', 28)	('350 mW', 16)	('300 mW', 4)
www.vology.com	power consumption stand by  sleep	31	power_consumption	('0.5 Watt', 120)	('1 Watt', 56)	('2 Watt', 34)
www.makingbuyingeasy.co.uk	power consumption off	31	power_consumption	('0.5W', 82)	('0.3W', 41)	('0.35W', 12)
ca.pcpartpicker.com	response time	11	response_time	('5 ms', 429)	('8 ms', 66)	('6 ms', 60)
www.shopmania.com	response time	11	response_time	('5 ms', 38)	('2 ms (less than 89%)', 15)	('8 ms', 11)
www.getprice.com.au	response time	11	response_time	('5 ms', 129)	('8 ms', 29)	('No info', 27)
www.kingsfieldcomputers.co.uk	response time	11	response_time	('5 ms', 282)	('6 ms', 59)	('8 ms', 48)
www.itenergy.co.uk	response time	11	response_time	('5 ms', 207)	('8 ms', 38)	('6 ms', 30)
www.odsi.co.uk	response time	11	response_time	('5 ms', 43)	('8 ms', 33)	('5 ms. 5 ms', 24)
www.pcconnection.com	response timerate	11	response_time	('5 ms', 68)	('8 ms', 13)	('6 ms', 6)
www.xpcpro.com	response time	11	response_time	('5 ms', 193)	('2 ms', 19)	('3 ms', 13)
www.xpcpro.com	reaktionszeit	11	response_time	('5 ms', 11)	('2 ms', 5)	('4 ms', 3)
www.imldirect.it	response time	11	response_time	('5 ms', 425)	('8 ms', 68)	('6 ms', 65)
www.ohc24.ch	response time	11	response_time	('5 ms', 254)	('5 ms (grey-to-grey)', 67)	('8 ms', 39)
www.officedepot.com	typical response time	11	response_time	('5 ms', 7)	('5 ms (gray-to-gray)', 4)	('7 ms', 3)
www.pc-canada.com	response time	11	response_time	('5 ms', 54)	('6 ms', 11)	('8 ms', 11)
www.ebay.com	response time	11	response_time	('5 ms', 1119)	('8 ms', 287)	('16 ms', 159)
www.cleverboxes.com	response time	11	response_time	('5ms', 267)	('8ms', 46)	('2ms', 29)
www.ebay.com	display response time	11	response_time	('5 Ms', 5)	('8 Ms', 3)	('6 Ms', 1)
www.officedepot.com	response time	11	response_time	('5 ms', 126)	('6 ms', 13)	('2 ms', 13)
www.cleverboxes.com	maximum response time	11	response_time	('3 ms', 3)	('5 ms', 2)	('2 ms', 2)
www.jrlinton.co.uk	response time	11	response_time	('5 ms', 567)	('8 ms', 110)	('6 ms', 103)
www.mediashopuk.com	response time	11	response_time	('5 ms', 109)	('2 ms', 13)	('6 ms', 9)
www.planet-computer.it	tempo di risposta	11	response_time	('5 ms', 125)	('8 ms', 8)	('14 ms', 7)
www.hardware-planet.it	tempo di risposta	11	response_time	('5 ms', 202)	('2 ms', 38)	('6 ms', 19)
www.softwarecity.ca	response time	11	response_time	('5 ms', 171)	('8 ms', 41)	('6 ms', 36)
www.nexus-t.co.uk	response time	11	response_time	('5ms', 46)	('5ms (GTG)', 25)	('2ms (GTG)', 21)
www.mrhightech.com	response time	11	response_time	('5 ms', 109)	('2 ms', 13)	('8 ms', 9)
www.makingbuyingeasy.co.uk	response time	11	response_time	('5 ms', 311)	('8 ms', 58)	('2 ms', 39)
www.vology.com	response time	11	response_time	('5 ms. 5 ms', 272)	('5 ms (gray-to-gray). 5 ms (gray-to-gray)', 32)	('8 ms (gray-to-gray). 8 ms (gray-to-gray)', 29)
www.kingsfieldcomputers.co.uk	brightness	5	screen_brightness	('250 cd/m²', 323)	('300 cd/m²', 106)	('200 cd/m²', 37)
www.mrhightech.com	display brightness	5	screen_brightness	('250 cd/m²', 120)	('300 cd/m²', 36)	('200 cd/m²', 8)
www.imldirect.it	brightness	5	screen_brightness	('250 cd/m²', 452)	('300 cd/m²', 125)	('200 cd/m²', 68)
www.officedepot.com	brightness	5	screen_brightness	('250 Nit', 129)	('300 Nit', 28)	('200 Nit', 6)
